Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Result
-1,1,1,1,1,1,-1,-1,1,1,-1,8239583,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239582,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239581,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239580,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239579,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239577,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239576,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239574,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239573,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239571,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239570,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239569,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239568,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239567,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239564,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239563,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239561,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239558,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239557,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239556,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239555,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239554,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239552,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239553,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239544,1,1,1,1,1,-1,1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8239543,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239533,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239532,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239531,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239528,1,1,1,1,1,-1,1,1,-1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239517,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239509,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239508,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239507,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239506,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239505,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239504,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239503,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239502,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239501,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239500,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8239497,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8239496,1,1,1,1,1,-1,1,1,-1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8239495,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239492,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239489,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239482,1,0,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239481,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239480,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239479,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239478,1,0,1,1,1,-1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239477,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239476,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239474,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8239470,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239462,1,0,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8239459,1,1,1,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239458,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239457,-1,1,1,1,1,-1,1,-1,0,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239455,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239456,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239445,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239434,-1,1,1,1,1,-1,-1,-1,0,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239428,1,1,1,1,1,-1,1,1,-1,-1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239427,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239426,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239425,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239419,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8239416,1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239410,-1,0,1,1,1,-1,-1,0,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239407,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8239406,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239405,1,1,1,1,1,-1,1,1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239391,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8239389,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239386,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239385,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239384,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239383,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239382,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239381,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239380,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239377,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239376,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239375,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8239374,1,1,1,1,1,1,1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239371,1,1,1,1,1,1,1,1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239370,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239366,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8239361,-1,0,1,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239357,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8239336,1,0,1,1,1,-1,1,0,0,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239335,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239314,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8239310,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239293,-1,1,1,1,1,-1,0,-1,1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8239286,-1,0,1,1,1,-1,-1,-1,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239285,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239283,-1,0,1,1,1,-1,-1,-1,0,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239282,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8239281,1,1,1,1,1,1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8239263,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8239249,1,1,1,1,1,-1,1,-1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238938,1,1,1,1,1,-1,1,1,0,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238916,-1,1,1,1,1,-1,-1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238915,1,1,1,1,1,-1,1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238914,1,1,1,1,1,-1,1,1,0,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8238890,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238825,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238824,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8238818,1,0,1,1,-1,-1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238760,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8238748,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238747,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238737,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238738,1,1,1,1,1,-1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238730,1,0,1,1,1,-1,1,0,0,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238722,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238663,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238555,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8238554,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8238552,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238551,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238545,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238535,1,0,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238532,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238530,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238525,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238521,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238519,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238515,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238510,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238507,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238502,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238495,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238485,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238476,1,1,1,1,1,-1,1,1,-1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8238475,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238466,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238454,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238447,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238445,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238441,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238442,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238439,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238436,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238434,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238435,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238432,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238433,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238431,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238427,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238426,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238410,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238403,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238404,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8238402,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238395,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238396,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238393,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238392,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238390,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238389,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238387,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8238386,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238385,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238381,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238380,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238377,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238376,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238375,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238373,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238374,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238372,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238371,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238370,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238369,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238368,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238367,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238365,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238363,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8238364,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238362,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8238361,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8238360,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8238359,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238149,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238148,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238147,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238146,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238145,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238144,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238143,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238141,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238140,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238139,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238138,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238137,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8238121,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238113,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8238095,-1,-1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8238077,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8238065,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238064,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238063,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238062,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8238061,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238060,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8238050,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8238040,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8238012,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238008,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238006,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8238005,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8237940,1,0,1,1,1,-1,0,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237930,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237885,1,1,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237863,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237856,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237852,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237849,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237848,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237843,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237839,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237834,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237831,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237827,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237825,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237820,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237814,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237775,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237763,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237747,-1,1,1,1,1,-1,1,0,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237745,-1,1,1,1,1,-1,1,0,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237722,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8237703,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237692,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237686,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237685,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237684,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8237683,1,1,1,1,1,-1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237660,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237644,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237635,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237622,-1,1,1,1,1,-1,-1,-1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8237618,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8237617,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8237595,-1,1,1,1,1,-1,-1,-1,1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8237572,1,1,1,1,1,-1,-1,1,0,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8237571,1,1,1,1,1,-1,1,-1,-1,1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237541,-1,0,1,1,1,-1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,0,-1,-1,1,-1,8237540,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8237484,1,1,1,1,1,1,1,1,1,1,-1
