Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Current Domain Age,Matching Domain Name,Length of Domain,Google page index
-1,1,1,1,1,1,1,-1,1,1,-1,7428836,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7428828,1,0,1,1,1,-1,1,0,1,1,1,1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7428818,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,-1,1,1,-1,0,-1,1,1,-1,7428809,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7428808,-1,1,1,1,1,-1,1,1,0,-1,1,1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,7428799,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7428798,-1,1,1,1,1,-1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7428797,-1,0,1,1,1,-1,-1,-1,-1,-1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7428788,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,-1,1,1,-1,0,-1,1,1,-1,7428786,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,-1,1,1,1,-1,-1,1,1,-1,7428751,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7428750,-1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7419580,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7419579,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,-1,1,1,1,-1,-1,-1,1,1,7419519,1,1,1,1,1,-1,1,1,0,1,0,0,0,1
0,1,1,1,1,1,0,-1,1,1,-1,7419173,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7419028,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7419027,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7419026,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7419025,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7419023,1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,7419022,1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,7418976,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418973,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418972,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418971,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418970,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418969,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7418968,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7409319,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7409302,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7409301,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7409294,1,1,1,1,1,-1,-1,1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7409289,1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7409285,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
-1,1,1,1,1,-1,0,-1,1,-1,-1,7409279,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,-1,0,-1,1,-1,-1,7409273,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7408980,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7408496,-1,0,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7408418,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7408417,-1,1,1,1,1,-1,1,0,-1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7408385,-1,0,1,1,1,-1,0,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7408381,1,1,1,1,1,-1,-1,0,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7408376,1,1,1,1,1,-1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7408375,1,1,1,1,1,-1,0,1,0,1,1,1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7408243,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407092,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407080,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407073,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407072,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407071,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7407070,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7407063,1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407061,-1,0,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7407060,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407055,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7407052,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7407049,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7407047,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7407046,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7407045,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7407044,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7407035,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7407034,-1,0,1,1,1,-1,-1,0,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7407024,1,1,1,1,1,-1,0,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7407023,-1,0,1,1,1,-1,0,-1,0,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7407022,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405741,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405740,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405738,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1
0,1,1,1,1,1,0,-1,-1,1,1,7405736,-1,1,1,1,1,-1,1,-1,-1,-1,0,0,0,1
0,1,1,1,1,1,0,-1,-1,1,-1,7405735,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405731,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405726,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7405724,1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,7405714,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405706,1,1,1,1,1,-1,1,0,0,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7405704,1,1,1,1,1,-1,0,0,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7405703,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7405702,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7405701,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7405700,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7405680,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7405679,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7405675,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7405671,1,1,1,1,1,-1,1,1,-1,-1,0,-1,0,1
0,1,1,1,1,1,0,-1,1,1,-1,7405663,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7405661,1,0,1,1,1,-1,1,0,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7405656,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7404133,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7404132,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7404131,1,0,1,1,1,-1,1,1,0,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7404130,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7404063,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7403936,1,0,1,1,1,-1,-1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403865,1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7403863,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7403862,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403858,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403857,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403831,1,0,1,1,1,-1,0,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403826,-1,0,1,1,1,-1,-1,-1,-1,1,0,-1,0,1
1,1,-1,1,1,1,-1,-1,1,1,-1,7403825,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,-1,1,-1,-1,1,-1,7403819,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403818,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403816,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403815,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403810,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7403791,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7403782,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,-1,1,1,1,-1,-1,1,1,-1,7403781,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403770,1,0,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403766,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403765,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403741,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7403732,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7402089,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7402088,-1,1,1,1,1,-1,1,0,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7402028,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,-1,1,1,-1,1,1,-1,7401986,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7401557,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,7401555,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7401554,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7401552,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7401545,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7401539,1,1,1,1,1,-1,1,1,0,1,0,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,7401538,1,1,1,1,1,-1,1,1,0,1,0,-1,0,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7401523,-1,0,1,1,1,-1,-1,-1,-1,1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7401522,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401521,1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7401515,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401513,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7401512,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,0,1
1,1,-1,1,1,-1,1,-1,1,1,-1,7401508,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,-1,1,1,-1,1,-1,1,1,-1,7401507,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401504,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401501,1,0,1,1,1,-1,-1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401145,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401143,-1,1,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7401142,-1,1,1,1,1,-1,-1,-1,0,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7401141,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7401137,-1,1,1,1,1,-1,1,-1,0,-1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7401133,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,-1,-1,7401132,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401129,1,1,1,1,1,-1,-1,0,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401118,1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401116,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401115,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7401111,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7401110,-1,0,1,1,1,-1,-1,-1,-1,1,0,0,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,7401107,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7401103,1,0,1,1,1,-1,-1,1,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7401102,1,0,1,1,1,-1,-1,1,0,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,-1,-1,7401101,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7401090,1,1,1,1,1,-1,-1,-1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7401075,1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1
-1,1,1,1,1,-1,0,-1,1,1,-1,7401069,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1
-1,1,1,1,1,-1,0,-1,1,1,-1,7401067,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400708,1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400703,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400696,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400687,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400686,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400682,-1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400681,-1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400678,1,0,1,1,1,-1,-1,0,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400671,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400670,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,7400666,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,7400660,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400656,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400655,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400652,1,0,1,1,1,-1,1,-1,1,-1,1,-1,1,1
1,1,-1,1,1,1,-1,-1,1,1,-1,7400650,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400649,1,1,1,1,1,-1,1,-1,1,-1,0,-1,0,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7400648,1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400645,-1,1,1,1,1,-1,1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400644,-1,1,1,1,1,-1,1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400643,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400642,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400326,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400319,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,-1,1,-1,7400315,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400299,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400298,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400293,1,0,1,1,1,-1,1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400292,1,0,1,1,1,-1,1,-1,1,-1,1,-1,1,1
0,1,1,1,-1,1,1,-1,1,1,-1,7400283,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400282,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7400278,1,1,1,1,1,-1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7400277,1,1,1,1,1,-1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400274,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400273,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7396880,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396875,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396874,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396860,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,-1,1,-1,7396859,1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,7396858,1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396857,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7396856,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7396844,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396837,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396835,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396834,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396753,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396748,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7396746,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7396745,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396743,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396742,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396711,1,0,1,1,1,-1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7396710,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7396141,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396140,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7396125,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7396124,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7394627,1,1,1,1,1,-1,-1,0,-1,1,1,-1,1,1
1,1,-1,1,1,1,-1,-1,1,1,-1,7394622,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7394618,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7394617,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7394616,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7394615,1,1,1,1,1,-1,0,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7394614,1,1,1,1,1,-1,0,1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7394613,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7394610,-1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
0,-1,1,1,1,1,-1,-1,1,1,-1,7394609,-1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
